Date,State,Population,Confirmed,Deaths
10/29/20,Puerto Rico,3754939,33279,814
10/29/20,Rhode Island,1059361,32312,1208
10/29/20,South Carolina,5148714,174591,3889
10/29/20,South Dakota,884659,43000,403
10/29/20,Tennessee,6829174,256880,3263
10/29/20,Texas,28995881,928809,18606
10/29/20,Utah,3205958,110640,598
10/29/20,Vermont,623989,2141,58
10/29/20,Virgin Islands,0,1362,21
10/29/20,Virginia,8535519,178183,3636
10/29/20,Washington,7614893,108954,2320
10/29/20,West Virginia,1792147,23466,445
10/29/20,Wisconsin,5822434,226704,2255
10/29/20,Wyoming,578759,12507,87
10/30/20,Alabama,4903185,191932,2932
10/30/20,Alaska,740995,15913,81
10/30/20,American Samoa,0,0,0
10/30/20,Arizona,7278717,244045,5934
10/30/20,Arkansas,3017804,110874,1900
10/30/20,California,39512223,932233,17605
10/30/20,Colorado,5758736,104426,2278
10/30/20,Connecticut,3565287,71207,4616
10/30/20,Delaware,973764,24751,731
10/30/20,Diamond Princess,0,49,0
10/30/20,District of Columbia,705749,17144,646
10/30/20,Florida,21477737,800216,16720
10/30/20,Georgia,10617423,358225,7955
10/30/20,Grand Princess,0,103,3
10/30/20,Guam,0,4681,79
10/30/20,Hawaii,1415872,15216,216
10/30/20,Idaho,1787065,63810,626
10/30/20,Illinois,12671821,408648,9994
10/30/20,Indiana,6732219,175893,4469
10/30/20,Iowa,3155070,125722,1714
10/30/20,Kansas,2913314,86805,1031
10/30/20,Kentucky,4467673,105242,1476
10/30/20,Louisiana,4648794,186649,5919
10/30/20,Maine,1344212,6566,146
10/30/20,Maryland,6045680,144314,4137
10/30/20,Massachusetts,6892503,157146,9975
10/30/20,Michigan,9986857,193388,7665
10/30/20,Minnesota,5639632,145465,2491
10/30/20,Mississippi,2976149,119336,3328
10/30/20,Missouri,6626371,190249,2961
10/30/20,Montana,1068778,31916,364
10/30/20,Nebraska,1934408,69645,646
10/30/20,Nevada,3080156,99784,1777
10/30/20,New Hampshire,1359711,10884,482
10/30/20,New Jersey,8882190,248338,16339
10/30/20,New Mexico,2096829,45909,1007
10/30/20,New York,19453561,509368,33724
10/30/20,North Carolina,10488084,271830,4332
10/30/20,North Dakota,762062,42483,512
10/30/20,Northern Mariana Islands,0,92,2
10/30/20,Ohio,11689100,212782,5279
10/30/20,Oklahoma,3956971,121495,1326
10/30/20,Oregon,4217737,44388,675
10/30/20,Pennsylvania,12801989,210694,8772
10/30/20,Puerto Rico,3754939,33853,820
10/30/20,Rhode Island,1059361,32874,1213
10/30/20,South Carolina,5148714,175594,3896
10/30/20,South Dakota,884659,44559,415
10/30/20,Tennessee,6829174,259488,3341
10/30/20,Texas,28995881,934760,18714
10/30/20,Utah,3205958,112932,601
10/30/20,Vermont,623989,2155,58
10/30/20,Virgin Islands,0,1376,21
10/30/20,Virginia,8535519,179639,3643
10/30/20,Washington,7614893,109932,2331
10/30/20,West Virginia,1792147,23992,453
10/30/20,Wisconsin,5822434,232061,2299
10/30/20,Wyoming,578759,13028,87
10/31/20,Alabama,4903185,193613,2967
10/31/20,Alaska,740995,16365,82
10/31/20,American Samoa,0,0,0
10/31/20,Arizona,7278717,245946,5979
10/31/20,Arkansas,3017804,112190,1925
10/31/20,California,39512223,936325,17663
10/31/20,Colorado,5758736,107350,2285
10/31/20,Connecticut,3565287,71207,4616
10/31/20,Delaware,973764,24951,735
10/31/20,Diamond Princess,0,49,0
10/31/20,District of Columbia,705749,17266,646
10/31/20,Florida,21477737,802547,16761
10/31/20,Georgia,10617423,360790,7979
10/31/20,Grand Princess,0,103,3
10/31/20,Guam,0,4690,79
10/31/20,Hawaii,1415872,15284,219
10/31/20,Idaho,1787065,64608,629
10/31/20,Illinois,12671821,416547,10040
10/31/20,Indiana,6732219,179358,4504
10/31/20,Iowa,3155070,128510,1716
10/31/20,Kansas,2913314,86845,1031
10/31/20,Kentucky,4467673,107219,1485
10/31/20,Louisiana,4648794,186649,5919
10/31/20,Maine,1344212,6662,147
10/31/20,Maryland,6045680,145281,4147
10/31/20,Massachusetts,6892503,158576,9991
10/31/20,Michigan,9986857,197406,7699
10/31/20,Minnesota,5639632,148472,2511
10/31/20,Mississippi,2976149,120160,3334
10/31/20,Missouri,6626371,193152,3055
10/31/20,Montana,1068778,32801,375
10/31/20,Nebraska,1934408,70732,652
10/31/20,Nevada,3080156,100761,1777
10/31/20,New Hampshire,1359711,11084,483
10/31/20,New Jersey,8882190,250090,16350
10/31/20,New Mexico,2096829,46490,1018
10/31/20,New York,19453561,511761,33730
10/31/20,North Carolina,10488084,274635,4378
10/31/20,North Dakota,762062,43916,524
10/31/20,Northern Mariana Islands,0,96,2
10/31/20,Ohio,11689100,215697,5316
10/31/20,Oklahoma,3956971,122762,1337
10/31/20,Oregon,4217737,44921,689
10/31/20,Pennsylvania,12801989,212958,8798
10/31/20,Puerto Rico,3754939,34138,822
10/31/20,Rhode Island,1059361,32874,1216
10/31/20,South Carolina,5148714,176612,3935
10/31/20,South Dakota,884659,45992,425
10/31/20,Tennessee,6829174,260672,3353
10/31/20,Texas,28995881,942850,18788
10/31/20,Utah,3205958,114656,604
10/31/20,Vermont,623989,2179,58
10/31/20,Virgin Islands,0,1376,21
10/31/20,Virginia,8535519,181190,3654
10/31/20,Washington,7614893,110808,2345
10/31/20,West Virginia,1792147,24460,459
10/31/20,Wisconsin,5822434,237869,2339
10/31/20,Wyoming,578759,13298,87
11/1/20,Alabama,4903185,194458,2973
11/1/20,Alaska,740995,16709,85
11/1/20,American Samoa,0,0,0
11/1/20,Arizona,7278717,247473,5979
11/1/20,Arkansas,3017804,113057,1958
11/1/20,California,39512223,940200,17686
11/1/20,Colorado,5758736,109910,2288
11/1/20,Connecticut,3565287,71207,4616
11/1/20,Delaware,973764,25126,738
11/1/20,Diamond Princess,0,49,0
11/1/20,District of Columbia,705749,17369,646
11/1/20,Florida,21477737,807412,16789
11/1/20,Georgia,10617423,361982,7981
11/1/20,Grand Princess,0,103,3
11/1/20,Guam,0,4693,79
11/1/20,Hawaii,1415872,15367,219
11/1/20,Idaho,1787065,65088,630
11/1/20,Illinois,12671821,423527,10075
11/1/20,Indiana,6732219,182108,4544
11/1/20,Iowa,3155070,130974,1733
11/1/20,Kansas,2913314,90172,1031
11/1/20,Kentucky,4467673,108642,1489
11/1/20,Louisiana,4648794,187720,5926
11/1/20,Maine,1344212,6711,147
11/1/20,Maryland,6045680,146145,4152
11/1/20,Massachusetts,6892503,159707,10013
11/1/20,Michigan,9986857,197406,7699
11/1/20,Minnesota,5639632,150672,2529
11/1/20,Mississippi,2976149,120500,3348
11/1/20,Missouri,6626371,195735,3056
11/1/20,Montana,1068778,33495,376
11/1/20,Nebraska,1934408,71666,654
11/1/20,Nevada,3080156,101477,1781
11/1/20,New Hampshire,1359711,11190,483
11/1/20,New Jersey,8882190,252263,16354
11/1/20,New Mexico,2096829,47232,1026
11/1/20,New York,19453561,513883,33752
11/1/20,North Carolina,10488084,276692,4383
11/1/20,North Dakota,762062,45043,531
11/1/20,Northern Mariana Islands,0,96,2
11/1/20,Ohio,11689100,219000,5368
11/1/20,Oklahoma,3956971,124111,1345
11/1/20,Oregon,4217737,45429,691
11/1/20,Pennsylvania,12801989,214635,8801
11/1/20,Puerto Rico,3754939,34541,832
11/1/20,Rhode Island,1059361,32874,1220
11/1/20,South Carolina,5148714,178023,3936
11/1/20,South Dakota,884659,47324,437
11/1/20,Tennessee,6829174,261426,3353
11/1/20,Texas,28995881,975717,18840
11/1/20,Utah,3205958,116510,614
11/1/20,Vermont,623989,2196,58
11/1/20,Virgin Islands,0,1376,21
11/1/20,Virginia,8535519,182392,3655
11/1/20,Washington,7614893,111848,2353
11/1/20,West Virginia,1792147,24883,460
11/1/20,Wisconsin,5822434,241422,2363
11/1/20,Wyoming,578759,13723,87
11/2/20,Alabama,4903185,195692,2973
11/2/20,Alaska,740995,17063,86
11/2/20,American Samoa,0,0,0
11/2/20,Arizona,7278717,248139,5982
11/2/20,Arkansas,3017804,113641,1985
11/2/20,California,39512223,945821,17711
11/2/20,Colorado,5758736,112147,2292
11/2/20,Connecticut,3565287,73858,4627
11/2/20,Delaware,973764,25311,740
11/2/20,Diamond Princess,0,49,0
11/2/20,District of Columbia,705749,17438,647
11/2/20,Florida,21477737,812063,16834
11/2/20,Georgia,10617423,362921,7999
11/2/20,Grand Princess,0,103,3
11/2/20,Guam,0,4812,80
11/2/20,Hawaii,1415872,15444,219
11/2/20,Idaho,1787065,65845,632
11/2/20,Illinois,12671821,429749,10093
11/2/20,Indiana,6732219,185185,4587
11/2/20,Iowa,3155070,132516,1756
11/2/20,Kansas,2913314,90619,1048
11/2/20,Kentucky,4467673,109670,1492
11/2/20,Louisiana,4648794,187995,5934
11/2/20,Maine,1344212,6798,148
11/2/20,Maryland,6045680,146995,4155
11/2/20,Massachusetts,6892503,160549,10023
11/2/20,Michigan,9986857,204326,7716
11/2/20,Minnesota,5639632,153620,2538
11/2/20,Mississippi,2976149,120865,3348
11/2/20,Missouri,6626371,198802,3061
11/2/20,Montana,1068778,34252,386
11/2/20,Nebraska,1934408,72620,656
11/2/20,Nevada,3080156,102114,1784
11/2/20,New Hampshire,1359711,11288,483
11/2/20,New Jersey,8882190,254211,16357
11/2/20,New Mexico,2096829,48104,1036
11/2/20,New York,19453561,515753,33763
11/2/20,North Carolina,10488084,278028,4390
11/2/20,North Dakota,762062,46015,540
11/2/20,Northern Mariana Islands,0,96,2
11/2/20,Ohio,11689100,221909,5417
11/2/20,Oklahoma,3956971,125195,1354
11/2/20,Oregon,4217737,45978,692
11/2/20,Pennsylvania,12801989,217365,8811
11/2/20,Puerto Rico,3754939,35405,839
11/2/20,Rhode Island,1059361,34120,1226
11/2/20,South Carolina,5148714,178917,3946
11/2/20,South Dakota,884659,47850,438
11/2/20,Tennessee,6829174,264587,3379
11/2/20,Texas,28995881,982529,18882
11/2/20,Utah,3205958,117706,614
11/2/20,Vermont,623989,2219,58
11/2/20,Virgin Islands,0,1385,22
11/2/20,Virginia,8535519,183418,3658
11/2/20,Washington,7614893,112593,2358
11/2/20,West Virginia,1792147,25238,461
11/2/20,Wisconsin,5822434,244927,2404
11/2/20,Wyoming,578759,14167,97
11/3/20,Alabama,4903185,197504,2987
11/3/20,Alaska,740995,17455,86
11/3/20,American Samoa,0,0,0
11/3/20,Arizona,7278717,249818,6020
11/3/20,Arkansas,3017804,114519,2003
11/3/20,California,39512223,950944,17763
11/3/20,Colorado,5758736,114709,2311
11/3/20,Connecticut,3565287,74843,4635
11/3/20,Delaware,973764,25426,744
11/3/20,Diamond Princess,0,49,0
11/3/20,District of Columbia,705749,17524,647
11/3/20,Florida,21477737,816700,16890
11/3/20,Georgia,10617423,394526,8479
11/3/20,Grand Princess,0,103,3
11/3/20,Guam,0,4903,83
11/3/20,Hawaii,1415872,15531,219
11/3/20,Idaho,1787065,67024,647
11/3/20,Illinois,12671821,436265,10161
11/3/20,Indiana,6732219,188066,4630
11/3/20,Iowa,3155070,134326,1780
11/3/20,Kansas,2913314,93286,1059
11/3/20,Kentucky,4467673,111379,1503
11/3/20,Louisiana,4648794,189148,5951
11/3/20,Maine,1344212,6925,148
11/3/20,Maryland,6045680,147766,4162
11/3/20,Massachusetts,6892503,161585,10035
11/3/20,Michigan,9986857,207763,7761
11/3/20,Minnesota,5639632,157096,2553
11/3/20,Mississippi,2976149,121509,3384
11/3/20,Missouri,6626371,201296,3095
11/3/20,Montana,1068778,35159,399
11/3/20,Nebraska,1934408,74060,660
11/3/20,Nevada,3080156,103025,1807
11/3/20,New Hampshire,1359711,11416,483
11/3/20,New Jersey,8882190,256657,16371
11/3/20,New Mexico,2096829,49240,1045
11/3/20,New York,19453561,517822,33773
11/3/20,North Carolina,10488084,280377,4457
11/3/20,North Dakota,762062,47187,555
11/3/20,Northern Mariana Islands,0,96,2
11/3/20,Ohio,11689100,226138,5470
11/3/20,Oklahoma,3956971,126526,1375
11/3/20,Oregon,4217737,46460,701
11/3/20,Pennsylvania,12801989,220278,8841
11/3/20,Puerto Rico,3754939,35750,842
11/3/20,Rhode Island,1059361,34543,1227
11/3/20,South Carolina,5148714,179952,3968
11/3/20,South Dakota,884659,48854,446
11/3/20,Tennessee,6829174,266357,3454
11/3/20,Texas,28995881,992250,18987
11/3/20,Utah,3205958,119375,620
11/3/20,Vermont,623989,2237,58
11/3/20,Virgin Islands,0,1388,23
11/3/20,Virginia,8535519,184679,3666
11/3/20,Washington,7614893,114127,2368
11/3/20,West Virginia,1792147,25596,471
11/3/20,Wisconsin,5822434,251031,2441
11/3/20,Wyoming,578759,14621,93
11/4/20,Alabama,4903185,198927,3006
11/4/20,Alaska,740995,17868,86
11/4/20,American Samoa,0,0,0
11/4/20,Arizona,7278717,250633,6059
11/4/20,Arkansas,3017804,115812,2026
11/4/20,California,39512223,956520,17815
11/4/20,Colorado,5758736,117637,2333
11/4/20,Connecticut,3565287,75373,4645
11/4/20,Delaware,973764,25534,745
11/4/20,Diamond Princess,0,49,0
11/4/20,District of Columbia,705749,17601,647
11/4/20,Florida,21477737,821123,16922
11/4/20,Georgia,10617423,397137,8522
11/4/20,Grand Princess,0,103,3
11/4/20,Guam,0,5004,85
11/4/20,Hawaii,1415872,15686,219
11/4/20,Idaho,1787065,68314,664
11/4/20,Illinois,12671821,443803,10216
11/4/20,Indiana,6732219,191764,4682
11/4/20,Iowa,3155070,137214,1801
11/4/20,Kansas,2913314,93762,1089
11/4/20,Kentucky,4467673,113009,1514
11/4/20,Louisiana,4648794,190164,5975
11/4/20,Maine,1344212,7071,150
11/4/20,Maryland,6045680,148766,4172
11/4/20,Massachusetts,6892503,163299,10062
11/4/20,Michigan,9986857,212160,7782
11/4/20,Minnesota,5639632,160923,2584
11/4/20,Mississippi,2976149,122275,3397
11/4/20,Missouri,6626371,204353,3119
11/4/20,Montana,1068778,35955,404
11/4/20,Nebraska,1934408,75888,669
11/4/20,Nevada,3080156,104093,1814
11/4/20,New Hampshire,1359711,11538,484
11/4/20,New Jersey,8882190,259709,16391
11/4/20,New Mexico,2096829,50251,1059
11/4/20,New York,19453561,519890,33793
11/4/20,North Carolina,10488084,282802,4507
11/4/20,North Dakota,762062,48301,567
11/4/20,Northern Mariana Islands,0,98,2
11/4/20,Ohio,11689100,230209,5523
11/4/20,Oklahoma,3956971,127772,1392
11/4/20,Oregon,4217737,47049,705
11/4/20,Pennsylvania,12801989,223020,8878
11/4/20,Puerto Rico,3754939,35807,850
11/4/20,Rhode Island,1059361,35122,1231
11/4/20,South Carolina,5148714,180870,3985
11/4/20,South Dakota,884659,49791,460
11/4/20,Tennessee,6829174,269802,3478
11/4/20,Texas,28995881,1003342,19127
11/4/20,Utah,3205958,121485,625
11/4/20,Vermont,623989,2267,58
11/4/20,Virgin Islands,0,1388,23
11/4/20,Virginia,8535519,185836,3677
11/4/20,Washington,7614893,115251,2380
11/4/20,West Virginia,1792147,25988,474
11/4/20,Wisconsin,5822434,257287,2466
11/4/20,Wyoming,578759,15044,105
11/5/20,Alabama,4903185,200528,3026
11/5/20,Alaska,740995,18182,86
11/5/20,American Samoa,0,0,0
11/5/20,Arizona,7278717,252768,6087
11/5/20,Arkansas,3017804,117360,2037
11/5/20,California,39512223,963049,17880
11/5/20,Colorado,5758736,121006,2353
11/5/20,Connecticut,3565287,77060,4656
11/5/20,Delaware,973764,25753,747
11/5/20,Diamond Princess,0,49,0
11/5/20,District of Columbia,705749,17682,650
11/5/20,Florida,21477737,827380,16961
11/5/20,Georgia,10617423,399625,8578
11/5/20,Grand Princess,0,103,3
11/5/20,Guam,0,5077,88
11/5/20,Hawaii,1415872,15785,219
11/5/20,Idaho,1787065,69579,671
11/5/20,Illinois,12671821,453738,10313
11/5/20,Indiana,6732219,196176,4722
11/5/20,Iowa,3155070,142491,1814
11/5/20,Kansas,2913314,98509,1089
11/5/20,Kentucky,4467673,115277,1534
11/5/20,Louisiana,4648794,190845,5995
11/5/20,Maine,1344212,7260,150
11/5/20,Maryland,6045680,149964,4182
11/5/20,Massachusetts,6892503,165161,10085
11/5/20,Michigan,9986857,218263,7833
11/5/20,Minnesota,5639632,164865,2609
11/5/20,Mississippi,2976149,123887,3405
11/5/20,Missouri,6626371,208458,3137
11/5/20,Montana,1068778,36968,407
11/5/20,Nebraska,1934408,78012,674
11/5/20,Nevada,3080156,105360,1824
11/5/20,New Hampshire,1359711,11785,486
11/5/20,New Jersey,8882190,262290,16403
11/5/20,New Mexico,2096829,51110,1082
11/5/20,New York,19453561,523107,33857
11/5/20,North Carolina,10488084,285661,4548
11/5/20,North Dakota,762062,49837,596
11/5/20,Northern Mariana Islands,0,98,2
11/5/20,Ohio,11689100,235170,5579
11/5/20,Oklahoma,3956971,129873,1413
11/5/20,Oregon,4217737,47839,710
11/5/20,Pennsylvania,12801989,225848,8923
11/5/20,Puerto Rico,3754939,36101,855
11/5/20,Rhode Island,1059361,35750,1235
11/5/20,South Carolina,5148714,181639,3992
11/5/20,South Dakota,884659,51151,482
11/5/20,Tennessee,6829174,271771,3509
11/5/20,Texas,28995881,1014091,19255
11/5/20,Utah,3205958,124292,632
11/5/20,Vermont,623989,2303,58
11/5/20,Virgin Islands,0,1390,23
11/5/20,Virginia,8535519,187202,3688
11/5/20,Washington,7614893,117023,2392
11/5/20,West Virginia,1792147,26547,482
11/5/20,Wisconsin,5822434,263571,2491
11/5/20,Wyoming,578759,15409,105
11/6/20,Alabama,4903185,202131,3049
11/6/20,Alaska,740995,18712,86
11/6/20,American Samoa,0,0,0
11/6/20,Arizona,7278717,254764,6109
11/6/20,Arkansas,3017804,119230,2056
11/6/20,California,39512223,969497,17941
11/6/20,Colorado,5758736,124469,2376
11/6/20,Connecticut,3565287,78125,4671
11/6/20,Delaware,973764,26035,749
11/6/20,Diamond Princess,0,49,0
11/6/20,District of Columbia,705749,17792,652
11/6/20,Florida,21477737,832625,17014
11/6/20,Georgia,10617423,402427,8608
11/6/20,Grand Princess,0,103,3
11/6/20,Guam,0,5113,89
11/6/20,Hawaii,1415872,15923,219
11/6/20,Idaho,1787065,70909,679
11/6/20,Illinois,12671821,465540,10397
11/6/20,Indiana,6732219,200823,4779
11/6/20,Iowa,3155070,145866,1828
11/6/20,Kansas,2913314,99407,1168
11/6/20,Kentucky,4467673,117505,1544
11/6/20,Louisiana,4648794,191715,6016
11/6/20,Maine,1344212,7444,150
11/6/20,Maryland,6045680,151505,4194
11/6/20,Massachusetts,6892503,167274,10106
11/6/20,Michigan,9986857,222509,7880
11/6/20,Minnesota,5639632,170307,2645
11/6/20,Mississippi,2976149,124854,3419
11/6/20,Missouri,6626371,213061,3161
11/6/20,Montana,1068778,37947,419
11/6/20,Nebraska,1934408,80693,701
11/6/20,Nevada,3080156,106922,1845
11/6/20,New Hampshire,1359711,11991,488
11/6/20,New Jersey,8882190,265051,16416
11/6/20,New Mexico,2096829,52394,1088
11/6/20,New York,19453561,526318,33872
11/6/20,North Carolina,10488084,288569,4582
11/6/20,North Dakota,762062,51602,613
11/6/20,Northern Mariana Islands,0,98,2
11/6/20,Ohio,11689100,240178,5631
11/6/20,Oklahoma,3956971,131751,1429
11/6/20,Oregon,4217737,48608,716
11/6/20,Pennsylvania,12801989,229524,8962
11/6/20,Puerto Rico,3754939,36904,862
11/6/20,Rhode Island,1059361,36380,1240
11/6/20,South Carolina,5148714,182872,4005
11/6/20,South Dakota,884659,52639,510
11/6/20,Tennessee,6829174,273144,3541
11/6/20,Texas,28995881,1023763,19386
11/6/20,Utah,3205958,127279,649
11/6/20,Vermont,623989,2326,58
11/6/20,Virgin Islands,0,1390,23
11/6/20,Virginia,8535519,188770,3682
11/6/20,Washington,7614893,118771,2406
11/6/20,West Virginia,1792147,27087,489
11/6/20,Wisconsin,5822434,269982,2528
11/6/20,Wyoming,578759,16405,105
11/7/20,Alabama,4903185,203518,3082
11/7/20,Alaska,740995,19316,86
11/7/20,American Samoa,0,0,0
11/7/20,Arizona,7278717,257384,6147
11/7/20,Arkansas,3017804,120828,2068
11/7/20,California,39512223,974535,17976
11/7/20,Colorado,5758736,127967,2389
11/7/20,Connecticut,3565287,78125,4671
11/7/20,Delaware,973764,26258,752
11/7/20,Diamond Princess,0,49,0
11/7/20,District of Columbia,705749,17891,654
11/7/20,Florida,21477737,837077,17100
11/7/20,Georgia,10617423,405037,8647
11/7/20,Grand Princess,0,103,3
11/7/20,Guam,0,5233,89
11/7/20,Hawaii,1415872,16051,220
11/7/20,Idaho,1787065,72312,683
11/7/20,Illinois,12671821,477978,10488
11/7/20,Indiana,6732219,205722,4828
11/7/20,Iowa,3155070,150254,1842
11/7/20,Kansas,2913314,99619,1168
11/7/20,Kentucky,4467673,119661,1561
11/7/20,Louisiana,4648794,191715,6016
11/7/20,Maine,1344212,7600,151
11/7/20,Maryland,6045680,152915,4201
11/7/20,Massachusetts,6892503,169576,10129
11/7/20,Michigan,9986857,229073,7945
11/7/20,Minnesota,5639632,174954,2679
11/7/20,Mississippi,2976149,125885,3433
11/7/20,Missouri,6626371,217726,3182
11/7/20,Montana,1068778,38948,445
11/7/20,Nebraska,1934408,82395,703
11/7/20,Nevada,3080156,108746,1850
11/7/20,New Hampshire,1359711,12214,489
11/7/20,New Jersey,8882190,268738,16425
11/7/20,New Mexico,2096829,53671,1104
11/7/20,New York,19453561,530218,33884
11/7/20,North Carolina,10488084,291245,4605
11/7/20,North Dakota,762062,53204,628
11/7/20,Northern Mariana Islands,0,100,2
11/7/20,Ohio,11689100,245727,5702
11/7/20,Oklahoma,3956971,131751,1429
11/7/20,Oregon,4217737,49587,729
11/7/20,Pennsylvania,12801989,232731,8999
11/7/20,Puerto Rico,3754939,37490,862
11/7/20,Rhode Island,1059361,36380,1241
11/7/20,South Carolina,5148714,184742,4015
11/7/20,South Dakota,884659,53976,523
11/7/20,Tennessee,6829174,278215,3590
11/7/20,Texas,28995881,1031453,19489
11/7/20,Utah,3205958,130235,658
11/7/20,Vermont,623989,2347,59
11/7/20,Virgin Islands,0,1405,23
11/7/20,Virginia,8535519,190873,3704
11/7/20,Washington,7614893,120221,2411
11/7/20,West Virginia,1792147,27609,503
11/7/20,Wisconsin,5822434,277503,2548
11/7/20,Wyoming,578759,16597,114
11/8/20,Alabama,4903185,204665,3084
11/8/20,Alaska,740995,19834,86
11/8/20,American Samoa,0,0,0
11/8/20,Arizona,7278717,259264,6164
11/8/20,Arkansas,3017804,121866,2085
11/8/20,California,39512223,980738,17992
11/8/20,Colorado,5758736,130984,2394
11/8/20,Connecticut,3565287,78125,4671
11/8/20,Delaware,973764,26603,753
11/8/20,Diamond Princess,0,49,0
11/8/20,District of Columbia,705749,18001,654
11/8/20,Florida,21477737,843897,17121
11/8/20,Georgia,10617423,406061,8648
11/8/20,Grand Princess,0,103,3
11/8/20,Guam,0,5473,90
11/8/20,Hawaii,1415872,16179,221
11/8/20,Idaho,1787065,72961,686
11/8/20,Illinois,12671821,487987,10538
11/8/20,Indiana,6732219,210374,4888
11/8/20,Iowa,3155070,154778,1845
11/8/20,Kansas,2913314,104462,1168
11/8/20,Kentucky,4467673,120838,1565
11/8/20,Louisiana,4648794,192981,6036
11/8/20,Maine,1344212,7693,152
11/8/20,Maryland,6045680,153996,4212
11/8/20,Massachusetts,6892503,171399,10149
11/8/20,Michigan,9986857,229073,7945
11/8/20,Minnesota,5639632,180862,2710
11/8/20,Mississippi,2976149,126689,3443
11/8/20,Missouri,6626371,221745,3185
11/8/20,Montana,1068778,39679,456
11/8/20,Nebraska,1934408,83969,703
11/8/20,Nevada,3080156,110022,1851
11/8/20,New Hampshire,1359711,12458,489
11/8/20,New Jersey,8882190,271246,16429
11/8/20,New Mexico,2096829,54881,1118
11/8/20,New York,19453561,533797,33903
11/8/20,North Carolina,10488084,293339,4607
11/8/20,North Dakota,762062,54305,639
11/8/20,Northern Mariana Islands,0,100,2
11/8/20,Ohio,11689100,250268,5763
11/8/20,Oklahoma,3956971,136258,1438
11/8/20,Oregon,4217737,50448,730
11/8/20,Pennsylvania,12801989,235350,9003
11/8/20,Puerto Rico,3754939,38100,872
11/8/20,Rhode Island,1059361,36380,1247
11/8/20,South Carolina,5148714,185688,4036
11/8/20,South Dakota,884659,55404,536
11/8/20,Tennessee,6829174,281851,3595
11/8/20,Texas,28995881,1039049,19535
11/8/20,Utah,3205958,132621,659
11/8/20,Vermont,623989,2392,59
11/8/20,Virgin Islands,0,1405,23
11/8/20,Virginia,8535519,192175,3707
11/8/20,Washington,7614893,121467,2422
11/8/20,West Virginia,1792147,28404,504
11/8/20,Wisconsin,5822434,281910,2570
11/8/20,Wyoming,578759,17310,114
11/9/20,Alabama,4903185,206523,3084
11/9/20,Alaska,740995,20309,86
11/9/20,American Samoa,0,0,0
11/9/20,Arizona,7278717,259699,6164
11/9/20,Arkansas,3017804,122811,2108
11/9/20,California,39512223,987844,18047
11/9/20,Colorado,5758736,134537,2408
11/9/20,Connecticut,3565287,81432,4698
11/9/20,Delaware,973764,26908,755
11/9/20,Diamond Princess,0,49,0
11/9/20,District of Columbia,705749,18087,655
11/9/20,Florida,21477737,847821,17179
11/9/20,Georgia,10617423,407333,8677
11/9/20,Grand Princess,0,103,3
11/9/20,Guam,0,5654,91
11/9/20,Hawaii,1415872,16242,221
11/9/20,Idaho,1787065,74227,698
11/9/20,Illinois,12671821,498560,10563
11/9/20,Indiana,6732219,214509,4932
11/9/20,Iowa,3155070,159910,1872
11/9/20,Kansas,2913314,105007,1183
11/9/20,Kentucky,4467673,122567,1576
11/9/20,Louisiana,4648794,193372,6048
11/9/20,Maine,1344212,7888,153
11/9/20,Maryland,6045680,155371,4221
11/9/20,Massachusetts,6892503,172727,10163
11/9/20,Michigan,9986857,238308,8008
11/9/20,Minnesota,5639632,184788,2729
11/9/20,Mississippi,2976149,127205,3443
11/9/20,Missouri,6626371,225315,3185
11/9/20,Montana,1068778,40053,457
11/9/20,Nebraska,1934408,85551,710
11/9/20,Nevada,3080156,110982,1852
11/9/20,New Hampshire,1359711,12666,489
11/9/20,New Jersey,8882190,273968,16440
11/9/20,New Mexico,2096829,56289,1130
11/9/20,New York,19453561,537243,33923
11/9/20,North Carolina,10488084,294860,4615
11/9/20,North Dakota,762062,55458,644
11/9/20,Northern Mariana Islands,0,100,2
11/9/20,Ohio,11689100,254974,5840
11/9/20,Oklahoma,3956971,138455,1444
11/9/20,Oregon,4217737,51155,734
11/9/20,Pennsylvania,12801989,239921,9006
11/9/20,Puerto Rico,3754939,38581,882
11/9/20,Rhode Island,1059361,38009,1251
11/9/20,South Carolina,5148714,186391,4041
11/9/20,South Dakota,884659,56311,537
11/9/20,Tennessee,6829174,287770,3610
11/9/20,Texas,28995881,1046241,19589
11/9/20,Utah,3205958,134868,661
11/9/20,Vermont,623989,2415,59
11/9/20,Virgin Islands,0,1413,23
11/9/20,Virginia,8535519,193477,3713
11/9/20,Washington,7614893,122887,2432
11/9/20,West Virginia,1792147,28805,530
11/9/20,Wisconsin,5822434,286380,2595
11/9/20,Wyoming,578759,18010,114
11/10/20,Alabama,4903185,206562,3120
11/10/20,Alaska,740995,20839,94
11/10/20,American Samoa,0,0,0
11/10/20,Arizona,7278717,263133,6192
11/10/20,Arkansas,3017804,124235,2112
11/10/20,California,39512223,996453,18084
11/10/20,Colorado,5758736,138427,2427
11/10/20,Connecticut,3565287,82953,4707
11/10/20,Delaware,973764,27112,758
11/10/20,Diamond Princess,0,49,0
11/10/20,District of Columbia,705749,18173,657
11/10/20,Florida,21477737,852174,17248
11/10/20,Georgia,10617423,411652,8730
11/10/20,Grand Princess,0,103,3
11/10/20,Guam,0,5755,91
11/10/20,Hawaii,1415872,16320,222
11/10/20,Idaho,1787065,75428,714
11/10/20,Illinois,12671821,511183,10645
